concept	property	cluster_label
indoor volleyball	three touches	787
indoor volleyball	three sets	787
high jump	three chances	787
long jump	three attempts	787
handball	three touches	787
pole vault	height	788
high jump	height increment	788
indoor volleyball	spike	788
wrestling	submission	788
hammer throw	distance measurement	788
pole vault	distance	788
javelin throw	distance	788
handball	60-minute game	789
handball	seven players on each team	789
indoor volleyball	six players on each team	789
handball	seven players	789
handball	each player has 90 seconds to score	789
handball	teams of seven players each	789
wrestling freestyle	opponent's back must be to the mat	790
wrestling freestyle	to pin opponent's shoulders	790
wrestling freestyle	opponent's back must be on the mat	790
fencing	penalties	791
hockey	penalties	791
handball	fouls and penalties apply	791
water polo	penalties	791
olympic sport	penalties	791
volleyball	out of bounds	791
long jump	foul line	791
high jump	foul clearance	791
handball	out of bounds	791
tennis	out of bounds	791
indoor volleyball	spiking	791
handball	penalties	791
volleyball	spiking	791
pole vault	foul	791
water polo	foul	791
water polo	fouls	791
volleyball	fouls	791
fencing	fair play	791
water polo	scoring goals	791
hockey	offside	791
beach volleyball	foul calls	791
handball	penalty	791
water polo	penalty	791
mass start	penalty for collisions	791
handball	foul	791
hockey	penalty	791
tennis	let	792
volleyball	serve	792
tennis	serve	792
indoor volleyball	block	792
team event	unstructured	792
indoor volleyball	hit	792
synchronized springboard	unison	792
indoor volleyball	serve	792
volleyball	fault	792
indoor volleyball	blocking	792
volleyball	blocking	792
team event	structured	792
pole vault	approach	792
indoor volleyball	set	792
tennis	fault	792
wrestling freestyle	no holds are allowed	793
wrestling freestyle	no pinning	793
water polo	no pushing	793
mass start	passing allowed	793
wrestling freestyle	no holds barred	793
water polo	goalkeeper allowed	793
wrestling freestyle	no holding	793
judo	no striking	793
indoor volleyball	no kicking	793
water polo	no ball handling	793
indoor volleyball	no blocking	793
indoor volleyball	substitutions allowed	793
wrestling freestyle	points only	793
indoor volleyball	no hitting	793
fencing	protect own target	793
wrestling freestyle	no restrictions on holds	793
synchronized swimming	no touching underwater	793
judo	no kicking	793
badminton	rally	794
tennis	rally	794
volleyball	rally	794
super g	timed runs	794
sailing	racing	794
badminton	rallying	794
badminton	rallying	794
badminton	rallies	794
long jump	three jumps allowed	795
long jump	foul jump disallowed	795
mass start	each skier has a designated lane	795
skeet	score based on broken targets	795
skeet	players take turns shooting	795
high jump	three attempts per height	795
javelin throw	three attempts per thrower	795
javelin throw	three throws per athlete	795
mass start	each athlete has a unique start time	795
javelin throw	farthest throw wins	795
water polo	each game has a winner	795
high jump	bar height increases with each attempt	795
synchronized swimming	swimmers must stay together	795
javelin throw	best throw counts	795
water polo	goalkeeper	796
fencing	referees	796
aerials	receiver	796
water polo	referee	796
hockey	goalie	796
cycling road	well-lit	797
air rifle	crucial	797
air rifle	important	797
air pistol	important	797
air rifle	necessary	797
cycling	following traffic rules	797
cycling road	cautionary	797
cycling road	quiet	798
air rifle	safety precautions	798
luge	control	798
air pistol	automatic	798
air rifle	storage	798
downhill	steepness	798
air pistol	multiple mechanisms	798
air pistol	manual	798
downhill	visibility	798
downhill	control	798
cycling road	busy	798
alpine skiing	bad weather	799
sailing	weather	799
sailing	equipment failure	799
weightlifting	warm-up	799
weightlifting	proper form	799
marathon	weather conditions	799
weightlifting	spotting	799
sailing	water hazards	799
weightlifting	cool-down	799
air rifle	anti-beartrap mechanism	800
air pistol	safety mechanism	800
air rifle	trigger lock	800
rapid fire pistol	trigger lock	800
rapid fire pistol	safety mechanism	800
air rifle	manual safety	800
air pistol	trigger lock	800
air rifle	safety trigger	800
air rifle	safety catch	800
air rifle	anti-beartrap	800
air rifle	safety switch	800
air rifle	safety catch	800
air pistol	manual safety	800
individual event	personal	801
individual event	local	801
pursuit	team	801
individual event	private	801
women's team	local	801
participates in	local	801
individual event	global	801
event	global	801
modern pentathlon	5 events	802
triathlon	local	802
summer games	night events	802
summer games	summer season	802
individual event	variable	803
event	recurring	803
gymnastics team competition	sequential	803
event	timed	803
gymnastics team competition	timed	803
summer games	morning and afternoon sessions	803
event	fixed	803
individual event	fixed	803
event	scheduled	803
handball	held every 2 years	804
summer games	4 years	804
winter games	4 years	804
summer games	held every 4 years	804
winter games	every 4 years	804
winter games	every 4 years	804
winter games	every 4 years	804
winter games	every four years	804
summer games	every four years	804
winter games	2 years	804
summer games	every 4 years	804
summer games	2 years	804
participates in	virtual	805
event	private	805
pursuit	global	805
synchronized springboard	synchronized	805
individual event	private	805
gymnastics team competition	based on execution and difficulty	806
figure skating	speed	806
ice dancing	program content	806
artistic gymnastics	execution score	806
ice dancing	technical merit	806
figure skating	technical merit	806
ice dancing	execution	806
ice dancing	technical elements	806
synchronized springboard	judged on difficulty and execution	806
artistic gymnastics	execution	806
floor exercise	execution	806
pole vault	recorded by judges	806
artistic gymnastics	judged on execution	806
rhythmic gymnastics	based on technique	806
artistic gymnastics	judged on overall performance	806
gymnastics team competition	based on technical difficulty	806
artistic gymnastics	judged on difficulty and execution	806
artistic gymnastics	judged on difficulty	806
artistic gymnastics	scored out of 10	806
rhythmic gymnastics	based on execution	806
gymnastics team competition	based on execution	806
rhythmic gymnastics	judged on execution	806
gymnastics team competition	points awarded for difficulty and execution	806
gymnastics team competition	team total	807
gymnastics team competition	based on combined scores	807
gymnastics team competition	average score	807
artistic gymnastics	composite score	807
gymnastics team competition	combined score	807
gymnastics team competition	team score	807
biathlon	time plus penalty seconds	807
gymnastics team competition	individual scores	807
decathlon	total score	807
gymnastics team competition	total score	807
gymnastics team competition	total score	807
gymnastics team competition	individual scores added	807
decathlon	overall winner	807
indoor volleyball	sets	808
tennis	sets	808
badminton	sets	808
badminton	rallies	808
tennis	sets	808
indoor volleyball	sets	808
beach volleyball	sets	808
gymnastics team competition	scores	809
modern pentathlon	time	809
athlete	scoring	809
snowboard cross	time	809
alpine combined	time	809
tennis	games	809
tennis	matches	809
volleyball	match	809
volleyball	point	809
tennis	matches	809
tennis	match	809
volleyball	set	809
gymnastics team competition	based on difficulty	810
snowboard cross	speed	810
alpine combined	speed	810
modern pentathlon	speed	810
modern pentathlon	accuracy	810
gymnastics team competition	placement	810
artistic gymnastics	artistry	810
rhythmic gymnastics	artistry	810
floor exercise	artistry	810
ski jumping	distance	810
artistic gymnastics	difficulty score	810
floor exercise	difficulty	810
rhythmic gymnastics	overall impression	810
floor exercise	difficulty	810
artistic gymnastics	difficulty	810
rhythmic gymnastics	difficulty	810
athlete	score	810
decathlon	points system	811
decathlon	points system	811
gymnastics team competition	rotation system	811
badminton	point system	811
wrestling freestyle	points for near falls	811
decathlon	points	811
indoor volleyball	point system	811
artistic gymnastics	10-point scale	811
tennis	points	811
beach volleyball	points	811
indoor volleyball	points	811
hockey	winter	812
biathlon	winter	812
indoor volleyball	winter	812
cross country skiing	winter	812
winter games	winter	812
winter sport	winter	812
hockey	indoor	812
indoor volleyball	summer	812
skiing	winter	812
winter games	cold weather	813
winter sport	cold weather	813
summer sport	summer only	813
skiing	snowy weather	813
winter sport	cold weather	813
cross country skiing	cold weather	813
summer sport	summer	813
snowboard	winter	813
winter sport	winter	813
summer sport	summer and winter	813
summer sport	warm weather	813
cycling road	well-marked	814
cycling road	safe	814
vault	guarded	814
vault	alarmed	814
vault	locked	814
vault	guards	814
vault	video surveillance	815
vault	surveillance cameras	815
vault	surveillance	815
vault	biometric	816
vault	biometric	816
vault	biometric scan	816
vault	biometric scanners	816
vault	motion sensors	817
vault	alarm system	817
vault	guards	817
vault	alarms	817
vault	alarm systems	817
vault	alarms	817
vault	alarm	817
vault	alarms	817
vault	locks	818
pairs	locks	818
pairs	keys and locks	818
vault	locks	818
vault	locks	818
triple jump	jump	819
triple jump	hop	819
trap	animal	820
trap	human	820
trap	natural process	820
trap	human	820
snowboard	long and flat	821
pommel horse	long and curved	821
parallel bars	long and horizontal	821
balance beam	long and narrow	821
balance beam	long and narrow	821
pommel horse	long and narrow	821
keelboat	long and narrow	821
balance beam	long and narrow	821
butterfly	iridescent	822
butterfly	winged	822
pommel horse	horse-like	822
pommel horse	horse-shaped	822
pommel horse	horse-shaped	822
cycling road	straight	823
parallel bars	parallel	823
horizontal bar	straight	823
snowboard	board	823
pommel horse	upright	823
cycling road	flat	823
snowboard	long	823
cycling track	straight	823
parallel bars	long	823
balance beam	long	823
horizontal bar	long	823
parallel bars	vertical	823
horizontal bar	thin	823
balance beam	thin	823
cycling road	straight	823
pommel horse	long	823
platform	flat	824
snowboard	flat	824
horizontal bar	flat	824
balance beam	flat	824
platform	curved	824
springboard	curved	824
uneven bars	curved	824
cycling track	curved	824
pommel horse	curved	824
parallel bars	horizontal	824
trampoline	rectangular	824
snowboard	curved	824
springboard	rectangular	824
springboard	flat	824
balance beam	rectangular	824
cycling track	circular	824
trampoline	circular	824
all round	circular	824
horizontal bar	rectangular	824
trampoline	square	824
cycling track	oval	824
platform	stepped	824
snowboard	wide	824
trampoline	round	824
platform	angular	824
trampoline	oval	824
cycling track	oval	824
aerials	receiving weak signals	825
aerials	receiving strong signals	825
aerials	interfering with signals	825
aerials	strong	826
aerials	weak	826
individual event	small	827
skiff	small	827
springboard	small	827
trampoline	small	827
team event	small	827
dinghy	small	827
synchronized platform	small	827
platform	small	827
moguls	small	827
event	small	827
snowboard	small	827
keelboat	medium	827
team	small	827
women's team	small	827
air pistol	small	827
men's team	medium	827
team	medium	827
team event	medium	827
women's team	medium	827
moguls	medium	827
snowboard	medium	827
vault	small	827
keelboat	small	827
men's team	small	827
platform	medium	827
women's team	large	827
event	large	827
volleyball	standard	827
fencing	medium	827
event	small	827
individual event	small	827
trampoline	mini	827
volleyball	mini	827
skiff	small	827
snowboard	large	827
snowboard	small	827
men's team	large	827
air pistol	small	827
individual event	large	827
team	large	827
event	large	827
springboard	large	827
trampoline	large	827
moguls	large	827
vault	large	827
synchronized platform	large	827
keelboat	large	827
heavyweight dinghy	large	827
team event	large	827
platform	large	827
heavyweight dinghy	sturdy	828
air pistol	moderate	828
skiff	lightweight	828
skiff	lightweight	828
skiff	compact	828
air pistol	compact	828
dinghy	portable	828
platform	portable	828
skiff	portable	828
air pistol	portable	828
team event	multiplayer	828
platform	customizable	828
dinghy	compact	828
balance beam	varies	829
pole vault	varies	829
parallel bars	varies	829
hurdles	varies	829
high jump	varies by level	829
balance beam	varies	829
platform	varies	829
snowboard	varies	829
balance beam	varies	829
cycling track	varies	829
snowboard	varies	829
horizontal bar	varies	829
pommel horse	varies in size	829
men's team	varies	829
keelboat	small to medium	829
springboard	varies	829
fencing	high	830
hurdles	high	830
ski jumping	high	830
trampoline	extra large	830
event	crowded	830
heavyweight dinghy	big	830
women's team	mixed	830
heavyweight dinghy	heavy	830
vault	huge	830
volleyball	beach	830
vault	big	830
team event	mixed	830
snowboard	large	830
keelboat	typically 15-40 feet	831
balance beam	typically 4-10 meters	831
balance beam	typically 4-12 inches wide	831
pommel horse	typically 1-2 meters tall	831
snowboard	typically 23-25 cm	831
balance beam	typically 4-10 meters long	831
springboard	typically 2-10 meters	831
cycling track	typically 1-4 km	831
pole vault	typically over 5 meters	831
snowboard	typically 140-160 cm	831
keelboat	typically less than 30 feet	831
uneven bars	4-5 meters	831
balance beam	typically 10-40 feet long	831
snowboard	typically 130-160 cm	831
balance beam	variable	832
summer sport	variable	832
horizontal bar	variable	832
cycling track	variable	832
event	global	832
team	dynamic	832
snowboard	dependent on rider	833
snowboard	depending on rider	833
snowboard	varies by rider	833
snowboard	dependent on terrain	833
giant slalom	agile	834
giant slalom	fast	834
giant slalom	precise	834
synchronized swimming	breathing	835
breaststroke	alternating sides	835
backstroke	side breathing	835
diving	breathing	835
swimmer	breathing	835
swimmer	breathing technique	835
swimmer	breathing	835
swimmer	breath control	835
swimmer	breathing	835
diving	breathing	835
synchronized swimming	breathing	835
backstroke	breathing control	835
breaststroke	breath with face	835
swimmer	stroke technique	836
swimmer	butterfly	836
swimmer	stroke	836
breaststroke	stroke with arms	836
swimmer	strokes	836
swimmer	stroke	836
equestrian	riding skills	837
equestrian	horse handling	837
equestrian	horse handling	837
equestrian	horse training	837
equestrian	horsemanship	837
equestrian	horse care	837
equestrian	horse care	837
equestrian	horsemanship	837
equestrian	horse riding technique	837
women's team	experienced	838
floor exercise	elite	838
women's team	newbie	838
all-rounder	exceptional	838
gymnast	olympian	838
windsurfer	professional	838
athletics	professional	838
swimmer	professional	838
floor exercise	professional	838
gymnast	professional	838
equestrian	professional	838
gymnastics team competition	elite	838
synchronized swimming	competitive	838
ice dancing	competitive	838
athletics	elite	838
windsurfer	expert	838
skeet	expert	838
synchronized springboard	expert	838
women's team	skilled	838
equestrian	expert	838
equestrian	competitive	838
breaststroke	competitive	838
figure skating	competitive	838
sailing	expert	838
floor exercise	balance beam	839
artistic gymnastics	balance beam routines	839
figure skating	edge work	839
floor exercise	balance beam	839
floor exercise	balance beam	839
triple jump	jump	840
long jump	jump	840
high jump	jump	840
springboard	jumping	840
athlete	running	840
alpine skiing	jumping	840
nordic combined	jumping ability	840
skating	jumping	840
figure skating	jumping	840
ice dancing	jumping	840
ski jumping	jumping	840
freestyle skiing	jumping	840
freestyle skiing	twisting	840
high jump	jumping	840
nordic combined	jumping	840
athlete	jumping	840
sailing	anchoring	840
rhythmic gymnastics	throws	840
athlete	speed	840
freestyle skiing	spinning	840
sailing	trimming	840
rhythmic gymnastics	jumps	840
figure skating	jumps	840
freestyle skiing	flipping	840
artistic gymnastics	swings	840
figure skating	jumping	840
alpine skiing	jumping	840
skating	jumping	840
snowboard cross	jumping	840
artistic gymnastics	flying	840
summer sport	jumping	840
floor exercise	handstand	841
gymnast	handstands	841
floor exercise	cartwheel	841
floor exercise	back handspring	841
gymnast	cartwheels	841
artistic gymnastics	tumbling	842
rhythmic gymnastics	tumbling	842
artistic gymnastics	tumbling	842
gymnast	tumbling	842
floor exercise	tumbling passes	842
floor exercise	tumbling	842
artistic gymnastics	tumbling passes	842
floor exercise	tumbling passes	842
floor exercise	tumbling passes	842
floor exercise	tumbling passes with twists	842
all-rounder	good tackling	843
all-rounder	strong batting	843
all-rounder	good batsman	843
all-rounder	strong serving	843
all-rounder	strong fielder	843
all-rounder	accurate passing	843
rhythmic gymnastics	catches	843
snowboard	tricks	844
artistic gymnastics	tricks	844
snowboard cross	tricks	844
artistic gymnastics	holds	844
artistic gymnastics	releases	844
freestyle skiing	tricks	844
gymnast	flexibility	845
skeet	patience	845
uneven bars	flexibility	845
rhythmic gymnastics	flexibility	845
team event	communication	845
floor exercise	flexibility	845
team event	cooperation	845
skeet	accuracy	845
uneven bars	to show flexibility	845
water polo	teamwork	845
gymnast	flexibility	845
backstroke	flexibility	845
cycling road	mountainous	846
alpine combined	downhill slope	846
cycling road	flat	846
super g	steep	846
giant slalom	steep	846
downhill	steepness	846
downhill	steep	846
moguls	steep	846
downhill	steep	846
downhill	steep	846
downhill	grade	846
downhill	incline	846
downhill	slope	846
downhill	slope	846
cycling road	flat	846
cycling road	steep	846
cycling road	steep	846
downhill	incline	846
individual	has interactions	847
individual	has culture	847
individual	has relationships	847
individual	has community	847
summer sport	recreational fun	848
pairs	two people	848
badminton	team sport	848
pursuit	competition	848
badminton	competitive	848
sailing	individual	848
summer sport	competition	848
sailing	social	848
summer sport	social gathering	848
badminton	social activity	848
summer sport	social interaction	848
pursuit	solo	848
summer sport	individual	848
individual	can communicate	849
individual	expressing	849
individual	can communicate	849
individual	can form relationships	849
individual	can interact	849
individual	can communicate	849
individual	community	850
individual	friends	850
individual	family	850
pairs	romantic partnership	850
individual	relationships	850
individual	friends	850
individual	has colleagues	850
individual	has friends	850
individual	family	850
individual	has family	850
individual	community	850
individual	can be a friend	851
individual	can be a teacher	851
individual	can be a parent	851
individual	friend	852
individual	parent	852
individual	worker	852
individual	spouse	852
individual	coworker	852
individual	leader	852
bobsleigh	up to 90 mph	853
luge	up to 90 km/h	853
bobsleigh	up to 90 km/h	853
ski jumping	low	854
air pistol	moderately powered	854
windsurfer	high-speed	854
giant slalom	high-speed turns	854
breaststroke	relatively slow	854
walk	medium	854
sailing	dependent on wind	854
skiff	dependent on wind	854
air pistol	high	854
rapid fire pistol	high	854
ski jumping	high	854
bobsleigh	high	854
luge	high	854
snowboard cross	high speed	854
luge	high speed	854
bobsleigh	high speed	854
bobsleigh	high velocity	854
cycling	competitive	855
bobsleigh	fast	855
snowboard cross	aggressive	855
mass start	quick	855
cycling	slow	855
downhill	slow	855
race	slow	855
biathlon	slow	855
skiff	slow	855
walk	slow	855
windsurfer	slow	855
luge	fastest	855
track and field	slow	855
bobsleigh	furious	855
sailing	slow	855
giant slalom	fast	855
track and field	fast	855
cycling	fast	855
luge	fast	855
bobsleigh	fast	855
downhill	fast	855
walk	fast	855
bobsleigh	speedy	855
race	fast	855
skiff	fast	855
mass start	fast	855
sailing	fast	855
windsurfer	fast	855
biathlon	fast	855
skiing	outdoor	856
aquatics	water sports	856
swimmer	water sport	856
synchronized springboard	aquatic sport	856
diving	competitive	856
water polo	water	856
cross country skiing	outdoor	856
track and field	outdoor	856
beach volleyball	outdoor	856
speed skating	outdoor	856
synchronized springboard	water	856
volleyball	outdoor	856
cycling	outdoor	856
water polo	water-based	856
diving	underwater	856
tennis	outdoor sport	856
diving	water sport	856
diving	recreational	856
windsurfer	water sport	856
hockey	outdoor	856
archery	outdoor	856
handball	outdoor	856
alpine combined	downhill skiing	857
winter games	snowboarding	857
downhill	snowboarding	857
alpine combined	snowboarding	857
nordic combined	skiing	857
alpine combined	skiing	857
downhill	skiing	857
alpine combined	downhill skiing	857
alpine combined	ski racing	857
winter games	alpine skiing	857
downhill	cycling	857
all-rounder	cycling	857
winter games	skiing	857
downhill	skiing	857
alpine combined	skiing	857
alpine combined	freestyle skiing	857
downhill	skiing	857
downhill	snowboarding	857
biathlon	skiing	857
snowboard cross	extreme	858
snowboard cross	extreme	858
skiing	extreme	858
snowboard	extreme	858
windsurfer	extreme sport	858
modern pentathlon	military sport	858
windsurfer	extreme sport	858
moguls	extreme sport	858
diving	adventure	858
skiing	adventure	858
luge	speed sport	858
windsurfer	adventure sport	858
snowboard cross	extreme sport	858
skiing	individual	859
snowboard cross	action	859
cycling	individual	859
archery	individual	859
figure skating	individual	859
ski jumping	individual	859
synchronized swimming	team-based	859
tennis	individual sport	859
volleyball	team sport	859
indoor volleyball	team sport	859
beach volleyball	team sport	859
rhythmic gymnastics	women's sport	859
luge	individual	859
handball	team sport	859
indoor volleyball	team sport	859
water polo	team	859
water polo	team sports	859
handball	team sport	859
hockey	team sport	859
team	sports team	859
tennis	outdoor game	859
badminton	outdoor game	859
volleyball	outdoor game	859
hockey	contact sport	859
handball	team	859
volleyball	team	859
synchronized swimming	team	859
beach volleyball	team	859
hockey	team	859
skeet	team sport	859
luge	speed sport	860
breaststroke	summer sport	860
biathlon	winter sport	860
skiing	winter sport	860
figure skating	winter sport	860
cross country skiing	winter sport	860
ski jumping	competitive	860
snowboard cross	competitive	860
skiing	winter sport	860
figure skating	winter	860
ski jumping	winter	860
snowboard	winter	860
speed skating	winter	860
skiing	winter	860
bobsleigh	winter	860
biathlon	winter	860
hockey	winter	860
luge	winter	860
snowboard cross	winter	860
cross country skiing	winter	860
biathlon	winter sports	860
ski jumping	winter	860
snowboard cross	fast-paced	860
moguls	snow sport	860
snowboard	winter sport	860
luge	individual	860
beach volleyball	summer	860
skating	winter sport	860
bobsleigh	winter sport	860
figure skating	winter sport	860
snowboard	winter sports	860
nordic combined	jumping	860
luge	speed	860
ski jumping	speed	860
hockey	winter sport	860
winter games	winter sports	860
alpine combined	winter sport	860
figure skating	winter sport	860
luge	winter sport	860
nordic combined	winter game	860
figure skating	popular winter sport	860
skiing	popular winter sport	860
mass start	winter sport	860
snowboard	winter sport	860
moguls	winter sport	860
snowboard cross	winter sport	860
super g	winter sport	860
ski jumping	speed	861
luge	speed	861
bobsleigh	speed	861
javelin throw	athletics	861
pole vault	athletics	861
track and field	athletics	861
decathlon	track and field	861
skiing	speed	861
summer games	track and field	861
athletics	track and field	861
javelin throw	track and field	861
triple jump	track and field	861
long jump	track and field	861
hurdles	track and field	861
pole vault	track and field	861
hammer throw	track and field	861
decathlon	track and field	861
hurdles	track and field	861
hurdles	athletics	861
high jump	track and field	861
medal winners	athletics	861
pole vault	track and field	861
high jump	athletics	861
triple jump	long jump	861
javelin throw	olympic sport	861
javelin throw	distance event	861
athlete	track and field	861
gymnast	athletics	861
triple jump	athletic event	861
decathlon	track and field athletes	861
long jump	track and field	861
decathlon	track and field	861
javelin throw	athletic event	861
hurdles	track and field	861
high jump	track and field	861
javelin throw	track and field	861
medal winners	track and field	861
athletics	track and field	861
long jump	athletics	861
decathlon	athletics	861
hammer throw	athletics	861
hammer throw	track and field	861
windsurfer	outdoor activity	862
skeet	competitive sport	862
diving	competitive sport	862
judo	physical exercise	862
hockey	physical	862
fencing	competitive activity	862
judo	competition	862
snowboard cross	competitive	862
judo	physical discipline	862
track and field	competitive	862
water polo	physical	862
synchronized swimming	competitive	862
biathlon	combination of	862
judo	competitive sport	862
judo	physical activity	862
water polo	competitive	862
skiing	competitive	862
fencing	competitive	862
cycling	competitive	862
tennis	competitive	862
diving	competitive	862
olympic sport	gymnastics	863
gymnast	gymnastics	863
medal winners	gymnastics	863
gymnast	artistic gymnastics	863
summer games	gymnastics	863
artistic gymnastics	women's gymnastics	863
gymnast	gymnastics	863
trampoline	gymnastics	863
artistic gymnastics	gymnastics	863
balance beam	gymnastics	863
parallel bars	gymnastics	863
parallel bars	gymnastics	863
gymnast	gymnastics	863
floor exercise	olympic sport	863
olympic sport	gymnastics floor	863
floor exercise	gymnastics	863
parallel bars	gymnastics	863
rhythmic gymnastics	gymnastics	863
downhill	running	864
swimmer	competitive swimming	864
summer games	swimming	864
breaststroke	competitive swimming	864
water polo	swimming	864
medal winners	swimming	864
water polo	swimming	864
springboard	swimming	864
diving	swimming	864
athlete	swimming	864
athlete	swimming	864
springboard	swimming	864
olympic sport	swimming	864
aquatics	swimming	864
aquatics	swimming	864
water polo	aquatic	864
synchronized swimming	aquatic	864
synchronized springboard	aquatic	864
swimmer	swimming	864
all-rounder	tennis	865
men's team	football	865
all-rounder	cricket	865
men's team	hockey	865
women's team	basketball	865
women's team	soccer	865
water polo	ball	865
winter games	ice hockey	865
men's team	soccer	865
all-rounder	football	865
all-rounder	tennis	865
men's team	basketball	865
athlete	tennis	865
all-rounder	rugby	865
all-rounder	football	865
athlete	basketball	865
women's team	basketball	865
men's team	soccer	865
men's team	soccer	865
all-rounder	cricket	865
women's team	cricket	865
all-rounder	rugby	865
women's team	hockey	865
men's team	football	865
men's team	baseball	865
athlete	football	865
women's team	soccer	865
olympic sport	decathlon	866
triathlon	multisport	866
mass start	biathlon	866
triple jump	part of decathlon	866
hurdles	pentathlon	866
decathlon	10-event track and field competition	866
triple jump	part of decathlon	866
hammer throw	part of decathlon	866
triple jump	shorter than pentathlon	866
hurdles	decathlon	866
triathlon	triathlon	866
ice dancing	figure skating discipline	867
ice dancing	form of figure skating	867
figure skating	ice skating	867
skating	figure skating	867
winter sport	ice hockey	867
medal winners	figure skating	867
ice dancing	ballroom dancing	867
winter sport	curling	867
wrestling	sumo	867
ice dancing	figure skating	867
winter games	figure skating	867
javelin throw	stance	868
taekwondo	back stance	868
taekwondo	horseback stance	868
taekwondo	front stance	868
mass start	rolling start	869
mass start	simultaneous	869
mass start	simultaneous start	869
mass start	randomized start order	870
mass start	random start	870
mass start	randomized	870
fencing	riposte	871
fencing	riposte	871
fencing	parry	871
fencing	lunge	871
fencing	feint	871
high jump	kept by governing body	872
mixed team	appointed by coach	872
team event	informal	872
women's team	with a captain	872
men's team	led by coach	872
women's team	with a coach	872
parallel bars	fixed width	873
parallel bars	fixed	873
parallel bars	horizontal	873
horizontal bar	fixed	873
platform	flat	873
team	flat	873
team	hierarchical	874
team event	formal	874
team	roles	874
team	organization	874
team	leader	874
team	hierarchy	874
team	department	874
springboard	structure	874
fencing	perimeter	875
cycling track	surface	875
sailing	waves	875
team	division	875
uneven bars	core event	875
cycling track	circumference	875
cycling track	track	875
vault	locked	875
summer sport	water	875
pairs	language	875
diving	extreme	875
archery	target ring	875
downhill	grade	875
track and field	distance	875
pairs	artificial pairs	875
uneven bars	support	875
men's team	managed	875
women's team	managed	875
long jump	distance	875
aerials	internet frequency	875
cycling track	circuit	875
vault	space	875
vault	strong	876
men's team	organized	876
women's team	organized	876
women's team	unorganized	876
women's team	with a set of rules	876
vault	building	876
vault	secure	876
men's team	divided into positions	876
men's team	structured	876
men's team	unified	876
team	organization	876
vault	thick doors	877
vault	heavy doors	877
vault	strong doors	877
vault	heavy doors	877
vault	strong walls	877
uneven bars	asymmetrical	878
team	matrix	878
platform	curved	878
fencing	single rail	878
vault	solid walls	878
fencing	ornate	878
bobsleigh	curved	878
balance beam	with a flat surface	878
vault	enclosed space	878
aerials	dish-shaped	878
parallel bars	aligned parallelly	878
cycling track	built on a circular path	878
platform	stepped	878
trampoline	springy	878
springboard	curved	878
platform	raised surface	878
hurdles	bar-like structure	878
platform	supporting weight	878
platform	flat surface	878
trampoline	public	879
team	members	879
synchronized springboard	synchronized routine	879
women's team	virtual	879
vault	protected	879
balance beam	made of wood	880
uneven bars	rigged with bars	880
vault	has a door	880
aerials	metal rods	880
vault	built into walls	880
vault	made of metal	880
pommel horse	sometimes made of metal	880
pommel horse	usually made of wood	880
bobsleigh	metal	880
aquatics	ocean	881
aquatics	wetland	881
aquatics	lake	881
aquatics	river	881
cycling	road	882
ice dancing	classic	882
wrestling	striking	882
ice dancing	playful	882
ice dancing	contemporary	882
fencing	traditional	882
fencing	modern	882
wrestling	freestyle	883
alpine combined	freestyle	883
snowboard	freestyle	883
moguls	freestyle	883
snowboard cross	freestyle	883
wrestling freestyle	unrestricted	883
skating	freestyle	883
wrestling freestyle	freestyle	883
moguls	freestyle	883
skiing	freestyle	883
biathlon	military-inspired	884
skating	hockey	884
modern pentathlon	military-inspired	884
men's team	athletic	884
women's team	athletic	884
hurdles	athletic	884
race	athletic	884
high jump	athletic	884
triple jump	athletic	884
skiing	touring	884
ice dancing	feminine	884
ice dancing	athletic	884
freestyle skiing	athletic	884
walk	jogging	884
cycling	casual	884
walk	casual	884
summer games	athletic	884
ice dancing	dramatic	885
snowboard cross	aggressive	885
freestyle skiing	aggressive	885
walk	brisk	885
snowboard cross	fast	885
snowboard cross	technical	885
wrestling	technical	885
hammer throw	powerful	885
walk	power	885
walk	strolling	886
walk	strolling	886
walk	leisurely	886
cycling	mountain	887
freestyle skiing	creative	887
ice dancing	graceful	887
walk	strenuous	887
wrestling	professional	887
ice dancing	artistic	887
ice dancing	elegant	887
ice dancing	showy	887
freestyle skiing	daring	887
fencing	ballet	887
winter sport	style	887
fencing	ornate	887
fencing	foil	887
weightlifting	olympic lifting	888
weightlifting	crossfit	888
weightlifting	powerlifting	888
weightlifting	bodybuilding	888
weightlifting	explosive lifting	888
weightlifting	powerlifting	888
weightlifting	olympic lifting	888
swimmer	weightlifting	888
aquatics	limnology	889
aquatics	physics	889
aquatics	freshwater biology	889
aquatics	biology	889
aquatics	marine biology	889
aquatics	chemistry	889
aquatics	hydrology	889
aquatics	limnology	889
aquatics	aquatic ecology	889
aquatics	marine biology	889
skating	ice	890
skating	water	890
tennis	clay	890
winter sport	snow	890
tennis	grass	890
cycling track	grass	890
skating	snow	890
skating	grass	890
parallel bars	mat	891
cycling track	wooden	891
skating	wood	891
tennis	hard	891
cycling track	smooth	891
cycling road	smooth	891
cycling track	flat	891
vault	metal	891
cycling road	pavement	892
walk	pavement	892
cycling	pavement	892
cycling track	made of asphalt or concrete	892
cycling road	traffic signs	892
skating	outdoor	892
skating	ground	892
cycling road	concrete	892
cycling road	paved	892
cycling track	concrete	892
downhill	asphalt	892
cycling road	asphalt	892
downhill	roads	892
cycling road	gravel	892
