facet_property	cluster_label
symbolism: life	2299
associated with: new life	2299
symbolism: remembrance of the dead	2300
purpose: to appease the spirits of the dead	2300
symbolism: honors the dead	2300
meaning: honors the dead	2300
symbolism: symbol of respect for the dead	2300
purpose: food for the dead	2300
occasion: funeral	2300
purpose: offering for the dead	2300
symbolism: resurrection	2300
purpose: to honor the dead	2300
tradition: carried by mourners	2300
associated with: the afterlife	2300
used for: funeral	2300
associated with: day of the dead	2300
associated with: death	2300
symbolism: remembrance of israelites' hasty departure from egypt	2300
used for: offering to the dead	2300
origin: day of the dead	2300
ritual significance: predicting death	2300
symbolism: represents protection	2301
function: guardian	2301
use: symbolize protection	2301
meaning: representing protection from evil	2301
symbolism: protection	2301
symbolism: guidance	2302
cultural associations: wisdom	2302
symbolism: wisdom	2302
attributes: wisdom	2302
symptoms: swelling	2303
type: ulcer	2303
type: pustule	2303
symptoms: yellowish patches	2303
symptoms: fever	2303
symptoms: redness	2303
symptoms: itching	2303
symptoms: hardened skin	2303
symptoms: rash	2303
category: skin condition	2303
audience: beauty enthusiasts	2304
target audience: car enthusiasts	2304
target audience: athletes	2304
target audience: car tuners	2304
target audience: health-conscious individuals	2304
target audience: fitness enthusiasts	2304
target audience: adults looking for quick breakfast	2304
target audience: dieters	2304
audience: children	2305
target audience: children	2305
target audience: kids	2305
marketing target: children	2305
target audience: preschoolers	2305
audience: millions of subscribers	2306
audience: morning readers	2306
audience: specific niche	2306
target audience: general public	2306
target audience: drivers	2306
audience: global community	2306
audience: humor enthusiasts	2306
audience: general public	2306
target audience: varies	2306
target audience: muslims	2306
audience: young adults	2307
target audience: families	2307
target audience: females	2307
marketing target: families	2307
target audience: youth	2307
audience: adults	2307
target audience: women	2307
target audience: young adults	2307
target audience: adults	2307
flavor profile: rich	2308
taste: dark	2308
taste: richer	2308
characteristics: rich and indulgent	2308
taste: rich	2308
characteristics: rich flavor	2308
characteristics: rich and thick	2308
texture: thick and rich	2308
taste: rich and nutty	2308
taste profile: rich	2308
description: rich in flavor	2308
smell: rich	2308
flavor profiles: rich	2308
texture in mouth: rich	2308
taste: rich flavor	2308
dish type: rich	2308
texture: rich	2308
taste: dense and moist	2308
flavor: rich	2308
characteristics: thick and rich	2308
level of sweetness: off-dry	2309
characteristics: sweet and slightly tangy	2309
taste: sweet and slightly salty	2309
taste: sweeter	2309
taste: not too sweet	2309
sweetness level: high	2309
taste: may be sweeter	2309
appearance: sweet pulp	2309
taste: sweet	2309
flavour: sweet	2309
taste: toffee-like	2309
smell: mushy	2309
taste: slightly sweet	2309
taste: melt-in-your-mouth	2309
flavor profile: slightly sweet	2309
taste: sweet and slightly tart	2309
characteristics: sweeter taste	2309
flavor profiles: sweet	2309
flavor: slightly sweet	2309
flavor profile: sweet	2309
taste: chocolaty	2309
taste: mildly sweet	2309
flavor: sweet	2309
appearance: sweet-smelling	2309
taste: warm	2309
taste: sweet and slightly sour	2309
characteristics: sweetly coated	2309
properties: sweet taste	2309
aroma: chocolaty	2309
taste: sweet and slightly bitter	2309
taste: pleasantly sweet	2309
flavor: fruitcake-like	2309
flavor profile: sweet and savory	2310
taste: savory, slightly sweet	2310
filling options: savory	2310
ingredients: browned bones	2310
type: savory	2310
dish: savory	2310
texture: savory	2310
flavor profile: savory	2310
filling: savory	2310
serving: savory	2310
flavor profile: garlicky	2310
components: savory	2310
characteristics: savory	2310
taste: can be savory or sweet	2310
smell: savory	2310
flavor: savory	2310
used for: savory dishes	2310
smell: garlicky	2310
taste: savorable	2310
definition: savory	2310
characteristics: savory taste	2310
regional variation: varies in ingredients and spices	2310
taste: more savory	2310
taste: garlicky	2310
aroma: savory	2310
used for: making dishes savory	2310
category: savory food	2310
type: savory liquid	2310
taste: slightly savory	2310
food type: savory dish	2310
description: savory	2310
characteristics: rich and savory	2310
type: savory dish	2310
combination: sweet and savory	2310
food category: savory	2310
categories: savory	2310
food group: savory	2310
food item: savory	2310
usage: pairing with savory dishes	2310
characteristics: savory flavor	2310
texture: thick and savory	2310
flavor: mild and savory	2310
taste: sweet and savory	2310
category: savory	2310
dish type: savory	2310
types: savory	2310
taste: savory	2310
type: savory food	2310
characteristic: savory	2310
food type: savory	2310
sensory attributes: savory	2310
taste: rich and savory	2310
food: savory	2310
appearance: bitter taste	2311
taste: mildly bitter	2311
flavor profile: bitter	2311
taste: slightly bitter	2311
aroma: bitter	2311
properties: bitter taste	2311
properties: bitter	2311
opposite: bitter	2311
taste: less bitter	2311
percentage: bittersweet	2311
taste: boozy	2311
flavor: boozy	2311
flavor: slightly bitter	2311
category: bitter	2311
texture: bitter	2311
taste: bitter	2311
cultural significance: in some cultures bitter is considered a sign of quality	2311
ingredients: bitters	2311
taste: bloody	2311
cultural significance: in other cultures bitter is considered a negative taste	2311
pairing with: bitter	2311
flavor: bitter	2311
texture: slightly bitter	2311
crust: cheesy	2312
features: dieter's favorite	2312
taste: cheesy	2312
taste: savoury	2312
aroma: cheesy	2312
texture: cheesy	2312
flavor profile: cheesy	2312
food type: cheesy	2312
flavor: cheesy	2312
similar foods: tostón	2312
food category: savoury	2312
characteristics: cheesy	2312
taste: salty	2313
texture: briny	2313
flavor: salty	2313
flavor: slightly salty	2313
opposites: salty	2313
types: salty	2313
taste: briny	2313
characteristics: salty	2313
type: salty	2313
taste: mildly salty	2313
taste: slightly salty	2313
pairing: with salty	2313
opposite: salty	2313
food: salty	2313
flavor profile: salty	2313
category: salty	2313
taste: butterscotch	2314
taste: more buttery	2314
smell: buttery	2314
aroma: buttery	2314
texture when toasted: golden	2314
texture after toasting: buttery	2314
taste: with butter and salt	2314
flavor profile: buttery	2314
flavor: toasty	2314
taste: buttermilk	2314
description: sweet and buttery	2314
scent: buttery	2314
types: hazelnut butter	2314
description: buttermilk	2314
taste: buttered	2314
flavor profile: toasty	2314
taste: oatmeal raisin	2314
taste: milky	2314
taste: creamier	2314
flavor: buttermilk	2314
type: buttery	2314
common flavors: butter	2314
origin: buttery	2314
texture: buttery	2314
taste: buttery	2314
flavor: buttery	2314
origin: butter and lemon	2314
taste: toasty	2314
smell: earthy	2315
flavor: earthy	2315
taste: strong, earthy	2315
appearance: earthy color	2315
appearance: earthy	2315
color: often earthy	2315
taste: earthy	2315
flavor profile: earthy	2315
taste: sweet and earthy	2315
flavor and aroma: earthy	2315
aroma: earthy	2315
dish characteristics: hearty	2316
cultural significance: hearty	2316
taste: hearty	2316
description: hearty	2316
characteristics: hearty	2316
dish type: hearty	2316
properties: hearty	2316
nutrition: hearty	2316
characteristic: hearty	2316
flavor profile: hearty	2316
dish: hearty	2316
texture: hearty	2316
taste: gamey	2316
flavor: gamey	2316
flavor: hearty	2316
texture: thick, hearty	2316
texture: thick and hearty	2316
taste: similar to meat dog	2316
tradition: hearty	2316
cultural associations: hearty	2316
characteristics: thick and hearty	2316
type: hearty	2316
flavor: absorbs flavors	2317
function: influencing flavor	2317
taste: can absorb flavors	2317
taste: absorbs flavor	2317
characteristics: absorbs flavors well	2317
functions as: pleaser of taste buds	2317
taste: absorbs sauce	2317
properties: stimulates taste buds	2317
function: sweet taste	2317
culinary significance: absorbs flavors	2317
taste: absorbs flavors	2317
taste: tangy	2318
taste: tannic	2318
flavor profile: sweet and tangy	2318
type: sweet and tangy	2318
flavor: tangy	2318
flavor: figgy	2318
flavor: sweet and tangy	2318
taste: sweet and tangy	2318
characteristics: tangy	2318
taste: slightly tangy	2318
flavor profile: rich and tangy	2318
taste: figgy	2318
texture: sweet and tangy	2318
flavor profile: tangy	2318
taste: mushy	2318
characteristics: tangy and fruity	2318
description: pleasantly flavored	2319
taste: hoppy	2319
flavor: seasoned	2319
taste: strongly flavored	2319
flavor profile: tannic	2319
famous for: unique flavor	2319
famous for: high-quality ingredients	2319
type: flavored	2319
taste: sharp	2319
brand: flavored	2319
characteristics: deeply flavored	2319
flavor: deep	2319
flavor profile: tasty	2319
distinguishing feature: strong flavor	2319
flavour: neutral	2319
distinguishing feature: has a distinctive flavor	2319
type: flavoured	2319
taste: strong, sweet	2319
taste: flavored with mahlepi	2319
flavor: tasty	2319
taste: deep	2319
taste: mild	2319
often served with: flavorings	2319
taste: flavored	2319
flavor: delicious	2319
taste: mild flavor	2319
taste: strong	2319
taste: milder	2319
flavor: fresh	2319
flavor: strong	2319
types: flavored	2319
definition: pleasantly flavored	2319
taste: honey-like	2320
flavor: honey	2320
common toppings: honey	2320
topping options: honey	2320
toppings: honey	2320
flavor: honey-like	2320
taste: honey flavored	2320
occasional pairing with: honey	2320
color: honey brown	2320
taste: honey	2320
popular toppings: honey	2320
flavor: honey dew	2320
taste: honey dew	2320
common flavors: honey	2320
taste: honeyed	2320
smell: honey-like	2320
taste: honeyed sweetness	2320
contents: honey flavor	2320
taste: honey-flavored	2320
scent: honey	2320
ingredients: honey flavor	2320
characteristics: spiced	2321
description: sweet and savory	2321
spice level: mild	2321
food: spiced	2321
flavor: spiced	2321
spice level: medium	2321
characteristics: sweet and savory	2321
preparation: spiced	2321
types: spiced	2321
type: spiced	2321
taste: spiced	2321
description: spiced	2321
taste: sweet and spiced	2321
commonly paired with: peppermint	2322
traditionally made of: peppermint	2322
ingredients: peppermint	2322
material: peppermint flavor	2322
taste: peppermint-like	2322
taste: peppery	2322
taste: spearmint	2322
flavor: numbing	2322
type: peppercorn	2322
flavor: peppermint	2322
appearance: peppercorns	2322
taste: pepperminty	2322
taste: peppermint	2322
taste: peppermint flavored	2322
aroma: peppery	2322
material: peppermint	2322
taste: brothy	2323
taste: tasteless	2323
physical properties: tasteless	2323
opposite: saltiness	2323
taste: dry	2323
taste: oxidative	2323
taste: slippery	2323
taste: weak	2323
properties: neutral taste	2323
taste: bland	2323
taste: flavorless	2323
taste: absorbent	2323
contrast with: saltiness	2323
taste: clean	2323
properties: flavorless	2323
properties: tasteless	2323
taste: unsalted	2323
taste: not edible	2323
description: tasteless	2323
ingredients: weird	2323
properties: has no flavor	2323
taste: numbing	2323
taste: slightly bland	2323
taste: astringent	2323
taste: neutral	2323
taste: plain	2323
taste: does not have a specific taste	2324
taste: does not apply	2324
taste: earthly	2324
taste: does not have a taste	2324
taste: none	2324
taste: unknown	2324
taste: altered	2324
taste: sinful	2324
taste: chemical	2324
taste: no taste described	2324
taste: does not have	2324
taste: not applicable	2324
sensation: lingers in mouth	2324
taste: does not exist	2324
taste: no taste	2324
flavor: decadent	2325
famous for: flavors	2325
distinguishing feature: unique taste	2325
flavor: sensual	2325
famous for: delicate flavors	2325
famous for: unique flavors	2325
used to describe: flavors	2325
known for: unique flavors	2325
ingredients: flavors	2325
ingredients: unique flavors	2325
layers: alternating flavors	2325
characteristic: balanced flavors	2325
definition: extracting flavors	2325
quality: sweetness	2325
characteristics: balance of sweet and sour	2325
available in: various flavors	2325
flavor: treat	2325
taste: balanced flavors	2325
flavor: herb	2326
texture: herbaceous	2326
flavor: herby	2326
texture: herb-like	2326
taste: cardamom-flavored	2326
origin: bitter herbs	2326
smell: licorice-like	2326
taste: cardamom flavored	2326
flavor profile: herby	2326
smell: herbaceous	2326
taste: herbaceous	2326
food: herb-infused	2326
definition: herb mixture	2326
typical flavors: herby	2326
category: herb mix	2326
taste: herby	2326
type: herb-infused	2326
types: herbal schnapps	2326
types: herb-based	2326
served with: sage	2326
taste: herb-flavored	2326
common flavors: herb	2326
ingredients: sour citrus juice	2327
ingredients: citrus juice	2327
scent: citrusy	2327
definition: a type of citrus fruit	2327
taste: hints of citrus	2327
smell: strong citrus scent	2327
category: hybrid citrus	2327
types: citrus	2327
flavor: citrusy	2327
smell: strong citrusy	2327
category: citrus	2327
type: citrus	2327
category: citrus fruit	2327
aroma: strong citrus	2327
smell: citrusy	2327
ingredients: mandarin orange peel	2327
main ingredient: citrus juice	2327
taste: citrusy	2327
ingredients: candied citrus	2327
aroma: citrusy	2327
taste: citrus	2327
purpose: flavoured experience	2328
taste: tender	2328
description: appealing to taste buds	2328
characteristics: varies in taste	2328
taste: varies with flavor	2328
taste: delightful	2328
taste: pure	2328
taste: not a soup	2328
taste profile: deep	2328
taste: decadent	2328
appearance: delightful	2328
taste: soothing	2328
taste: smooth	2328
taste: unrecognized	2328
taste: bold	2328
taste: light	2328
taste: satisfying	2328
taste: more tender	2328
taste: varied	2328
taste: enjoyable	2328
characteristics: neutral taste	2328
taste: al dente	2328
description: pleasant sensation on the tongue	2328
taste: similar	2328
taste: harmonious	2328
taste: comforting	2328
taste: floral	2328
taste: mildly altered	2328
taste: interesting	2328
taste: balanced	2328
taste: delicate	2328
taste: unique	2328
effects on food: tenderizes	2328
taste: pleasant	2328
taste: pleasing	2328
taste: unflavored	2328
characteristics: delicate taste	2328
distinguishing features: relish is key	2328
taste: original	2328
effects: pleasing taste	2328
taste profile: satisfying	2328
taste: same as regular sugar	2329
taste: cookie-like	2329
description: having a sugary flavor	2329
description: sugar-like taste	2329
taste: sugar-like	2329
environmental conditions: sugar-rich	2329
type: semi-sweet	2329
taste: similar to white sugar	2329
types: natural sweet	2329
description: sweet and sticky	2329
ingredients: sweet	2329
taste: sweet and dense	2329
flavor: sugary	2329
components: sugary sap	2329
taste: powdered sugar	2329
pair well with: sweet ingredients	2329
characteristics: sweet and sticky	2329
parts: sugary sap	2329
taste: similar to regular sugar	2329
plant: sugary juice	2329
definition: having a sugary taste	2329
taste: similar to sugar	2329
ingredients: cookie flavor	2329
characteristic: caramelized sugar	2329
taste: sugar	2329
taste: sugarcoated	2329
taste: sugary	2329
taste: sugar-coated	2329
serving method: refreshing	2330
dish type: refreshing	2330
properties: refreshing	2330
taste: cool	2330
dish type: refreshing meal	2330
definition: having a pleasant taste	2330
type: refreshing	2330
nutrition: light and refreshing	2330
category: refreshing	2330
flavor: refreshing	2330
effects: can be refreshing	2330
effect on body: refreshing	2330
taste profile: refreshing	2330
description: having a pleasant taste	2330
usage: refreshing	2330
taste: cooling	2330
smell: refreshing	2330
taste: grassy notes	2330
taste: refreshing	2330
flavor profile: refreshing	2330
effect: refreshing	2330
flavor profile: summery	2330
characteristic: refreshing	2330
serving style: refreshing	2330
preparation: refreshing	2330
characteristics: refreshing	2330
consumption: refreshing	2330
health benefits: refreshing	2330
texture: refreshing	2330
effects: refreshing	2330
description: refreshing	2330
nutrition: refreshing	2330
techniques: qigong	2331
techniques: tai chi	2331
techniques: soft and slow movements	2331
techniques: soft martial arts	2331
techniques: transferring weight	2331
techniques: soft punches	2331
training methods: sparring	2331
training: sparring	2331
techniques: tai chi movements	2331
techniques: grappling	2331
techniques: throwing	2332
techniques: staff	2332
actions: kicking	2332
preparation method: tossing	2332
preparation: tossing	2332
technique: angle of attack	2332
techniques: sword	2332
techniques: spear	2332
type: mechanical	2333
characteristics: high-tech	2333
use: machine operation	2333
technological aspect: mechanical	2333
type: equipment	2333
temperament: friendly	2334
temperament: protective	2334
temperament: loyal	2334
training: intelligent	2334
temperament: active	2334
breed characteristics: intelligent	2334
temperament: strong-willed	2334
temperament: curious	2334
characteristics: intelligent	2334
characteristics: curious	2334
characteristics: brave	2334
temperament: intelligent	2334
temperament: social	2334
abilities: brave	2334
personality: curious	2334
personality: temperamental	2334
serving: gifted	2334
temperature: chilled	2335
opposite extremes: too cold	2335
description: not too cold	2335
type: cold	2335
environment: cold	2335
water temperature: cold	2335
categories: cold	2335
temperature: frozen	2335
properties: cool	2335
weather condition: cold	2335
temperature: cold	2335
temperature: frosty	2335
temperature: cool	2335
weather: cold	2335
state: frozen	2335
state: thawed	2335
usage: cold	2335
water temperature: warm	2336
example of: room temperature	2336
degrees: mild	2336
growing conditions: temperature	2336
temperature: hot	2336
example: well-adjusted thermostat	2336
temperature: boiling	2336
temperature: warm	2336
characteristics: high temperature	2336
temperature: varies from -1.8°c to 30°c	2336
examples: room temperature	2336
level of heat: mild	2336
temperature: room temperature	2336
temperature: varies from 28°f to 86°f	2336
temperature: not too hot	2336
temperature: not too cold	2336
example: room temperature	2336
texture when cut: spongy	2337
texture: puffy	2337
taste: spongy	2337
appearance: spongy	2337
texture: spongy	2337
texture: lumpy	2337
texture: soft and spongy	2337
appearance: lumpy	2337
texture: soggy	2337
texture: light and spongy	2337
texture: chipped	2338
description: densely textured	2338
texture after drying: dusty	2338
texture: coarser	2338
appearance: bumpy	2338
texture: heavy	2338
texture: uniform	2338
texture: ground	2338
characteristics: rough	2338
texture: tough	2338
appearance: rough	2338
texture: lean	2338
texture: coarse	2338
texture: rough	2338
texture: fine-grained	2338
texture: finely ground	2338
style: textured	2338
appearance: coarse texture	2338
appearance: textured	2338
texture: gritty	2338
texture: crispy outside	2339
texture when toasted: crisp	2339
coating type: crispy	2339
result: crispy	2339
appearance: crispy edges	2339
texture: crispy edges	2339
texture: crispy	2339
stored at: crisper drawer	2339
description: crispy	2339
appearance: crunchy topping	2339
texture: crispy exterior	2339
appearance: crispy	2339
texture after toasting: crispy	2339
preparation: crispy outside	2339
appearance: crispy exterior	2339
taste: crispy	2339
shape: crispy	2339
shape: thin and crispy	2339
appearance: crispy top	2339
crispiness: soft center	2339
crispiness: crispy edges	2339
food: crispy	2339
food type: crispy	2339
texture: thin and crispy	2339
texture: glassy	2340
texture: sparkling	2340
texture: crystal clear	2340
texture: colorless	2340
texture: cloudy	2340
texture: clear	2340
characteristics: thick and sticky	2341
texture in mouth: slippery	2341
smell: greasy	2341
taste: moist texture	2341
appearance: sticky	2341
texture: wrappers	2341
coating type: sticky	2341
flavor profile: sticky	2341
appearance: sticky on top	2341
characteristics: sticky	2341
benefits: non-greasy	2341
texture: slippery	2341
texture: thick and sticky	2341
texture: rubbery	2341
properties: sticky	2341
texture: sticky	2341
flavor: sticky	2341
consistency: sticky	2341
taste: sticky	2341
texture: gel-like	2341
texture: airy inside	2342
appearance: soft inside	2342
shape: pulpy interior	2342
inside: soft	2342
texture: soft interior	2342
preparation: soft inside	2342
texture: soft inside	2342
appearance: wavy texture	2343
texture: frothy	2343
texture: delicate	2343
texture: wavy	2343
texture: comforting	2343
properties: light texture	2343
texture: breathable	2343
texture: flowy	2343
texture: curly	2343
texture: flowing	2343
features: delicate texture	2343
texture: light and airy	2343
texture: springy	2343
texture: light	2343
available in: different textures	2343
appearance: delicate texture	2343
texture: airy	2343
consistency: light and airy	2343
characteristics: light texture	2343
texture: bouncy	2343
appearance: airy texture	2343
chemical properties: light texture	2343
appearance: slimy	2344
texture: slightly slimy	2344
texture: slimy	2344
appearance: long and slimy	2344
texture: crouton-like	2345
texture: pasty	2345
appearance: holey	2345
characteristics: holey	2345
texture: holey	2345
texture: jellied	2345
texture: slurpy	2345
appearance: holey texture	2345
appearance: glossy	2346
texture: brittle	2346
appearance: cracked	2346
texture: semi-solid	2346
appearance: evenly coated	2346
texture: matte	2346
appearance: striated	2346
texture: porous	2346
texture: solid	2346
appearance: cracked surface	2346
appearance: porous	2346
hardness: soft	2346
material: porous	2346
taste: frosted	2347
freshness: frozen	2347
texture: icy	2347
taste: frosty	2347
texture: frosted	2347
texture: cold	2347
appearance: frosted	2347
texture: slushy	2347
texture: frosty	2347
texture: frozen	2347
texture: smooth	2348
texture after cooking: smooth	2348
appearance: distinctive texture	2348
texture: layered	2348
texture: dried	2348
texture: dry	2348
texture: fudgy	2348
appearance: smooth consistency	2348
texture: may be firmer	2348
texture: weak	2348
texture: sof	2348
texture: straight	2348
texture: fine	2348
texture: homemade	2348
texture: breakable	2348
texture: not edible	2348
texture: granule	2348
texture: al dente	2348
texture: dissolvable	2348
texture: may be softer	2348
texture: moldy	2348
texture: bumpy	2348
texture: thicker	2348
texture: glue-like	2348
texture: emulsified	2348
texture: dense	2348
texture: segmented	2348
material: flavored	2348
texture after cooking: firm	2348
texture when cut: falls apart	2348
texture: none	2348
texture in milk: soaks up	2348
texture after soaking: easy to chew	2348
texture: homogeneous	2348
texture: moisture-rich	2348
consistency: smooth	2348
texture after drying: prone to mold	2348
texture: sprayable	2348
texture: mixable	2348
texture: fall-apart	2348
texture: stretchy	2348
texture: altered	2348
texture: wrinkled	2348
texture: concentrated	2348
texture: fall-off-the-bone	2348
texture: thick and smooth	2348
texture: snap	2348
appearance: dense texture	2348
texture: cooling	2348
texture: similar	2348
texture: thickening	2348
texture: goey	2348
texture: falling off the bone	2348
texture: denser	2348
texture: glazy	2348
texture: runny	2348
texture: flat	2348
texture: less tough	2348
appearance: layered texture	2348
texture: small pieces	2348
texture: falling apart	2348
skin: peelable	2349
texture: thick skin	2349
texture: smooth flesh	2349
distinguishing feature: smooth skin	2349
characteristics: thicker skin	2349
texture: thin-skinned	2349
skin: thick	2349
characteristics: smooth skin	2349
appearance: orange-yellow skin	2349
appearance: rough skin	2349
appearance: leathery skin	2349
skin: thin	2349
appearance: yellow or green skin	2349
shape: rough skin	2349
texture: thin skin	2349
texture: fuzzy skin	2349
appearance: thin, papery skin	2349
skin: easy to peel	2349
texture when cut: soft	2350
texture: silky	2350
texture: soft center	2350
texture: cozy	2350
texture: pliable	2350
texture: jiggly	2350
texture: soft	2350
texture: semi-soft	2350
texture when eaten: soft	2350
texture in mouth: silky	2350
texture: smooth and tender	2350
texture: softer	2350
texture: squishy	2350
texture: flexible	2350
appearance: soft texture	2350
texture: more gelatinous	2350
texture: warm	2350
texture: elastic	2350
texture: fibrous	2350
texture: soft and silky	2350
texture: gloopy	2350
characteristics: soft texture	2350
texture: soft and airy	2350
texture: firm	2350
consistency: soft	2350
texture: soft when cooked	2350
texture after soaking: soft	2350
texture: glossy	2350
appearance: curdled	2351
texture: curd-like	2351
made from: curd	2351
ingredients: curd	2351
characteristics: gooey center	2351
texture: brothy	2351
texture: curdy	2351
texture: curdled	2351
taste: lean	2352
texture: tender	2352
culinary significance: delicate texture	2352
appearance: richly browned	2352
characteristics: distinctive texture	2352
texture: cool	2352
texture: flavorful	2352
taste: oatmeal flavor	2352
texture: melt-in-mouth	2352
texture: snappy	2352
texture: heartwarming	2352
texture: tasty	2352
texture: croutony	2352
distinguishing feature: unique texture	2352
texture: strong	2352
texture: melt-in-your-mouth	2352
texture: colorful	2352
texture: florets	2352
texture: satisfying	2352
texture: decadent	2352
taste: soft	2352
texture after cooking: tender	2352
texture: soothing	2352
texture: watery	2352
texture: fresh	2352
appearance: lightly browned	2352
texture: thin and crepe-like	2353
texture: long and stringy	2353
texture: thin	2353
texture: long and thin	2353
texture: stringy	2353
texture: long	2353
consistency: thin	2353
appearance: thin consistency	2353
length: shorter than fettuccine	2353
food: thin	2353
texture: small	2353
texture: twisted	2353
texture: skinny	2353
taste: sponge-like	2354
shape: sponge-like	2354
texture: sponge-like	2354
type: sponge	2354
texture: foamy	2354
texture: toasty	2355
texture: plump	2355
texture: gooey	2355
texture: thick and chewy	2355
texture: slightly chewy	2355
benefits: easier to chew	2355
characteristics: soft and chewy	2355
type: chewy	2355
form: chewy	2355
texture: bite-sized	2355
appearance: soft and chewy	2355
texture: mushy	2355
texture: densely chewy	2355
texture: pulpous	2355
shape: chewy	2355
types: chewy	2355
texture: thin and chewy	2355
texture: round	2355
texture: soft and chewy	2355
texture: gummy	2355
texture: chewy	2355
characteristics: chewy	2355
type: sensual	2356
theme: romantic	2356
appearance: sensual design	2356
theme: sensual	2356
theme: eroticism	2356
appearance: erotic presentation	2356
purpose: romantic	2356
type: adult-themed	2357
type: adult theme	2357
category: adult entertainment	2357
theme: adult-only	2357
suitable for: adults	2357
genre: family-friendly	2357
category: adult content	2357
theme: adult	2357
cultural context: adult-oriented	2357
theme: adult entertainment	2357
shape: thick and rough	2358
width: thick	2358
cut: thick	2358
thickness: thicker than soba	2358
thickness: velvety	2358
thickness: elastic	2358
thickness: thin	2358
thickness: thick	2358
thickness: flexible	2358
thickness: medium	2358
thickness: thinner than ramen	2358
form: evening	2359
occasion: onam	2359
common uses: morning routine	2359
time: earliest point	2359
time of day: breakfast time	2359
time of day: afternoon	2359
occasion: morning	2359
time of day: morning	2359
time of day: evening	2359
context: new day	2359
time: early	2359
time: morning	2359
associated with: morning	2359
schedule: morning	2359
tone: fun	2360
tone: light-hearted	2360
tone: entertaining	2360
tone: pejorative	2360
tone: derogatory	2360
tone: difficult for foreigners	2360
tone: witty	2360
tone: exciting	2360
tone: whimsical	2360
tone: amusing	2360
tone: sarcastic	2360
tone: humorous	2360
qualities: funny	2360
characteristics: funny	2360
style: sarcastic	2360
style: witty	2360
style: dry wit	2360
tone: playful	2360
type: humor	2360
tone: serious	2360
style: playful	2360
characteristics: amusing	2360
purpose: laughter	2360
topping: flowers	2361
common toppings: sprinkles	2361
topping: sprinkle	2361
topping: candles	2361
topping: poppy seed	2361
topping: poppy seeds	2361
topping: sprinkles	2361
typical toppings: sprinkles	2361
topping: frosting	2361
culinary use: sprinkle on pizza	2361
toppings: sprinkles	2361
optional toppings: sprinkles	2361
components: chocolate glaze	2362
components: cream cheese frosting	2362
components: chocolate ganache	2362
topping: chocolate	2362
components: chocolate frosting	2362
common toppings: chocolate	2362
appearance: cream cheese frosting	2362
ingredients: chocolate ganache	2362
layers: chocolate ganache	2362
topping: honey dew glaze	2362
typical toppings: chocolate sauce	2362
toppings: chocolate	2362
topping: sweet glaze	2362
ingredients: cream cheese frosting	2362
topping: chocolate sauce	2362
appearance: gel-like topping	2362
filling: chocolate ganache	2362
topping: chocolate shavings	2362
topping: chocolate glaze	2362
toppings: artichoke	2363
culinary use: cooked like artichoke	2363
used for: making artichoke hearts	2363
taste: artichoke-like	2363
category: artichoke	2363
toppings: artichoke hearts	2363
ingredients: paprika	2363
closely related to: artichoke	2363
category: artichoke-like	2363
appearance: artichoke-like	2363
popular toppings: artichoke	2363
main ingredients: paprika	2363
closely related to: broccoli	2363
toppings: artichokes	2363
served with: pomegranate	2363
origin: chocolate chips	2364
common toppings: hot fudge	2364
common toppings: chocolate chips	2364
contents: chocolate chips	2364
toppings: chocolate chips	2364
popular types: chocolate chips	2364
optional toppings: chocolate chips	2364
topping: chocolate chips	2364
components: chocolate chips	2364
types: chocolate chips	2364
ingredients: pretzels	2364
topping: chocolate chip	2364
ingredients: chocolate chips	2364
common toppings: fruit	2365
common accompaniments: fresh fruit	2365
toppings: dried fruit	2365
popular toppings: fruit	2365
topping: fresh fruit	2365
composition: seasonal fruits	2365
typical toppings: fruit	2365
ingredients: fresh fruit	2365
ingredients: dried orange peel	2365
common pairing: fruit salads	2365
topping: fresh fruits	2365
topping: purple, green, and gold	2365
optional toppings: fruit	2365
toppings: fruit	2365
topping: fruit	2365
topping options: fresh fruit	2365
used for: fruit salad	2365
common pairing: fresh fruit	2365
category: fruit salad	2365
pairing options: fresh fruit	2365
common accompaniments: fruit	2365
toppings: fresh fruits	2365
common toppings: fresh fruits	2365
toppings: fresh fruit	2365
common toppings: fresh fruit	2365
food pairing: fruit	2365
topping: fruits	2365
topping: streusel topping	2366
pairing: saurekraut	2366
toppings: saurekraut	2366
popular toppings: sauerkraut	2366
ingredients: tartar sauce	2366
toppings: margherita	2366
toppings: sauerkraut	2366
ingredients: mascarpone	2366
associated with: poutine	2366
main ingredient: caviar	2366
traditionally served with: saurekraut	2366
layers: meringue	2366
types: vegemite	2366
main ingredients: caviar	2366
ingredients: caviar	2366
ingredients: sauerkraut	2366
served with: saurekraut	2366
toppings: toppings are spread out	2367
features: toppings	2367
served with: topping	2367
toppings: toppings spread out in a symmetrical pattern	2367
commonly used with: toppings	2367
pairing: toppings	2367
category: food topping	2367
customization: optional toppings	2367
ingredients: toppings	2367
served with: toppings	2367
commonly paired with: toppings	2367
usage: topping for yogurt	2367
taste: can be paired with various fillings	2367
characteristics: unique toppings	2367
toppings: simple	2367
toppings: symmetrical	2367
purpose: topping for vegetables	2367
toppings: varied	2367
used with: toppings	2367
toppings: not allowed	2367
toppings: heavily loaded	2367
toppings: limited	2367
food type: topping	2367
used for: serving toppings	2367
characteristics: simple toppings	2367
toppings: varies	2367
