facet_property	cluster_label
purpose: support	3049
functionality: supports weight	3049
functionality: supports	3049
structure: supports	3049
functions: supports	3049
function: supports	3049
function: support	3049
phases: en route	3050
event: pulling in	3050
process: en route	3050
phases: en-route	3050
circumstances: after a journey	3050
step: taxiing	3050
circumstances: after a long trip	3050
purpose: ensuring data integrity	3051
function: enforces data integrity	3051
function: ensures data uniqueness	3051
functionality: ensures data integrity	3051
function: ensuring data integrity	3051
purpose: maintaining data integrity	3051
definition: to enforce data integrity	3051
function: ensures data consistency	3051
database management: enforces data integrity	3051
implementation: blocking imports	3051
purpose: to ensure data integrity	3051
purpose: enforces data integrity	3051
purpose: ensures data integrity	3051
location: landscape	3052
features: isolated	3052
experience: scenic	3052
location: ecosystem	3052
location: living organisms	3052
features: good holding ground	3052
environment: natural	3052
location: in nature	3052
location: natural environment	3052
features: with forests	3052
features: clear zone	3052
location: environment	3052
nature: private	3052
environment: lakeside	3052
location: national park	3052
location: found in nature	3052
characteristics: good holding ground	3052
hazards: safety risks	3053
hazard level: medium	3053
risk factor: safety concern	3053
hazards: pedestrian risk	3053
risk to humans: harm to eyes	3053
safety: life-threatening	3053
safety concern: construction zone	3053
type: hazardous	3053
risk: safety	3053
safety: risk	3053
hazard level: high	3053
safety concerns: explosion risk	3053
safety: hazardous	3053
classification: hazardous	3053
safety concerns: oil spills	3053
hazards: oil spills	3053
hazards: explosion risk	3053
hazard level: low	3053
characteristics: treacherous	3053
hazards: construction	3053
safety concerns: hazardous	3053
safety concern: pedestrian risk	3053
characteristics: dangerous	3053
risk: loading/unloading accidents	3053
safety concern: dangerous	3053
safety concern: hazardous	3053
type of danger: hazardous	3053
definition: transportation service	3054
type: transportation company	3054
transportation provider: private	3054
transportation provider: company	3054
operator: railway company	3054
services: offering transportation services	3054
practitioners: transportation companies	3054
definition: transportation company	3054
operator: train company	3054
operator: railway authority	3054
transportation company: public	3054
example: operating a ferry service	3054
examples: operating a ferry service	3054
role: provide transportation services	3054
transportation provider: government	3054
functions: providing transportation services	3054
provider: transportation company	3054
operator: transport company	3054
transportation company: private	3054
operated by: transportation firm	3054
source: transportation company	3054
operator: transportation company	3054
purpose: providing transportation services	3054
industry: transportation companies	3054
transit agency: private	3054
function: provide transportation service	3054
function: inspecting cables	3055
purpose: inspecting cables	3055
related to: vehicle inspection	3055
role: inspecting	3055
uses: industrial inspection	3055
application: industrial inspection	3055
applications: industrial inspection	3055
features: grade separation	3056
features: separation of tracks	3056
function: separating different types of trains	3056
safety: train separation	3056
purpose: allowing trains to run	3056
function: separation of trains	3056
characteristics: separation of trains	3056
function: separate different types of trains	3056
function: separate multiple trains	3056
features: buffers	3056
purpose: allowing different trains to run	3056
functionality: separation of trains	3056
function: enabling train splitting	3056
function: separate trains	3056
transportation regulations: segregation	3056
disadvantages: weather dependent	3057
disadvantages: dependent on animal	3057
disadvantages: not suitable for	3057
disadvantages: difficult to maintain	3057
disadvantages: higher construction costs	3057
disadvantages: higher maintenance cost	3057
disadvantages: requires more maintenance	3057
disadvantages: space constraints	3057
disadvantages: higher maintenance costs	3057
disadvantages: higher construction cost	3057
disadvantages: dependence on power supply	3057
disadvantages: complex maintenance	3057
disadvantages: maintenance	3057
disadvantages: higher maintenance	3057
challenges: higher maintenance costs	3057
disadvantages: greater maintenance needs	3057
challenges: maintenance costs	3057
economic impact: trade routes	3058
economic significance: international trade	3058
importance: international trade	3058
economical importance: high demand	3058
trade volume: large	3058
historical significance: global trade	3058
economic impact: commerce	3058
economic significance: important for global trade	3058
trade volume: significant	3058
trade volume: significant proportion of global trade	3058
economic impact: trade	3058
economical importance: global trade	3058
economic significance: trade volume	3058
economic importance: trade	3058
related concepts: free trade	3058
economic significance: global trade	3058
importance: global trade	3058
economic importance: import/export	3058
economic importance: global trade	3058
importance: trade	3058
involved parties: customs officer	3059
users: customs officials	3059
involved parties: customs officials	3059
involved parties: customs authority	3059
professionals: customs officers	3059
players: customs brokers	3059
players: port authorities	3059
enforcement: customs officials	3059
players involved: port authorities	3059
features: valleys	3060
natural features: valleys	3060
location: valley	3060
location: valleys	3060
natural feature: valley	3060
location: canyons	3060
features: valley	3060
environmental factors: wildlife	3061
environmental impact: endangered species	3061
biodiversity: wildlife	3061
geographical significance: influences local wildlife	3061
location: collected from wild	3061
origin: wild	3061
use for: recreational	3062
used for: leisure activities	3062
used for: recreational	3062
used for: recreational use	3062
used for: outdoor recreation	3062
used for: recreational purposes	3062
used for: recreational trips	3062
function: recreational use	3062
used for: recreational activities	3062
used for: recreational activity	3062
purpose: recreational use	3062
staff: firefighters	3063
crew: emergency responders	3063
operator: firefighter	3063
crew: trained firefighters	3063
operator: firefighters	3063
operator: fire department	3063
crew: firefighter	3063
team: dispatch	3063
driver: firefighters	3063
staff: rescue team	3063
crew composition: firefighters	3063
training: firefighter	3063
crew: firefighters	3063
crew: tow truck operators	3063
driver role: firefighter	3063
used for: traction	3064
function: providing traction	3064
purpose: enhancing traction	3064
purpose: traction	3064
function: traction	3064
purpose: providing traction	3064
features: kickstand	3064
function: provides traction	3064
advantages: better traction	3064
technology: traction	3064
used for: cruise vacations	3065
accommodation: cruises	3065
location: cruise ship	3065
used for: cruises	3065
features: cruise ship	3065
found on: cruise ship	3065
usage: used by passenger ships	3065
used for: cruise ship	3065
activities: cruise ship terminal	3065
used for: cruise ships	3065
used for: ocean liner	3065
characteristics: part of cruise ship	3065
physical structure: wharf	3066
structure: waterfront	3066
features: jetty	3066
type: quay	3066
function: waterfront structure	3066
structure: jetty	3066
type: wharf	3066
features: quay	3066
function: wharf	3066
features: wharf	3066
related to: waterfront	3066
function: jetty	3066
definition: wharf	3066
structure: quay	3066
feature: wharf	3066
location: quay	3066
types: wharf	3066
marine infrastructure: wharf	3066
structure: wharf	3066
features: ferry dock	3066
found in: quay	3066
types: quay	3066
feature: jetty	3066
location: field	3067
location: battlefield	3067
environment: field	3067
field: it	3067
location: across fields	3067
installation location: land	3067
field: outdoors	3067
type: field	3067
location: open field	3067
location: yard	3067
capacity: holds liquids	3068
function: storing liquids	3068
features: has a cap	3068
example: water bottle	3068
purpose: storage of liquids	3068
capacity: storing liquids	3068
purpose: storing liquids	3068
capacity: holds a lot of liquid	3068
features: cup holders	3068
interior features: cup holders	3068
capacity: holds liters	3068
used for: carrying liquids	3068
capacity: partially filled	3068
physical object: container for liquids	3068
tool: scissors	3069
tools: scissors	3069
brand: razor	3069
sources: refineries	3070
purpose: gas production	3070
production method: extracting from natural gas	3070
usage: oil and gas production	3070
production method: extracting from oil sands	3070
function: oil and gas extraction	3070
production process: extracting from natural gas	3070
purpose: extracting oil and gas	3070
production: extracting from oil sands	3070
production: extracting from natural gas	3070
function: natural gas extraction	3070
purpose: extracting natural gas	3070
production: from natural gas	3070
production: extraction from natural gas	3070
type: exploration ship	3071
design: research vessel	3071
functionality: research vessel	3071
type: research submarine	3071
type: research icebreaker	3071
type: research vessel	3071
type: exploration boat	3071
functionality: exploration vessel	3071
type: scientific cruise	3071
type: expedition ship	3071
type: scientific ship	3071
type: scientific vessel	3071
function: salvage	3072
used for: salvage	3072
function: salvage operations	3072
use: salvage	3072
operations: performing salvage operations	3072
training and certification: licensing	3073
certification: eu	3073
credentials: certification	3073
certifications: osha	3073
certifications: licensing	3073
certifications: dot	3073
pilot requirements: licensing	3073
training: licensing	3073
output: certification	3073
certifications: registration	3073
certifications: certification	3073
certification: licensing	3073
licenses and certifications: dot	3073
requirements: certification	3073
training: certification	3073
certifications: us customs	3073
outputs: certifications	3073
certifications: fta	3073
certification: training	3073
qualifications: licensing	3073
certification: national	3073
qualifications: certification	3073
training: license	3073
licenses and certifications: mc	3073
credentials: licensing	3073
certification: regulations	3073
category: railway equipment	3074
functionality: supporting trains	3074
associated with: railway system	3074
commonly found on: railways	3074
associated with: railway networks	3074
associated with: railway	3074
found in: railway	3074
associated with: railway industry	3074
equipment: train platform	3074
owned by: railway company	3074
used in: railway industry	3074
associated with: railways	3074
associated with: railway company	3074
associated with: railway track	3074
part of: railway	3074
function: supporting trains	3074
used for: railway transportation	3074
found in: railway network	3074
used in: railway systems	3074
used in: railway	3074
often associated with: railway network	3074
found on: railway	3074
result: increased confidence	3075
benefit: increased confidence	3075
example: confidence	3075
benefits: increased confidence	3075
outcomes: increased confidence	3075
outcome: increased confidence	3075
outcome: confidence	3075
caused by: mechanical failure	3076
cause: mechanical issue	3076
cause: mechanical issues	3076
driver's reaction: shock	3076
cause: vehicle malfunction	3076
testing process: crashing	3076
causes: vehicle malfunction	3076
cause: mechanical failure	3076
function: converts electrical energy	3077
purpose: converting electrical energy	3077
purpose: energy transmission	3077
purpose: converts electrical energy	3077
function: converts electrical energy to mechanical energy	3077
operation: converts electrical energy	3077
process: electrical	3077
experience: social gathering	3078
purpose: socializing	3078
usage: private parties	3078
purpose: to socialize	3078
usage: social gatherings	3078
used for: conventions	3078
used for: family gatherings	3078
biodiversity: habitat	3079
environmental significance: watershed	3079
environmental factors: ecosystem	3079
importance: ecosystem	3079
importance: habitat	3079
biodiversity: ecosystem	3079
environmental significance: ecosystem	3079
environmental significance: habitat	3079
environmental impact: habitat	3079
historical significance: played role in environmental debates	3079
control: yield	3080
rules: yielding	3080
operations: yielding	3080
types: yield	3080
traffic flow: yield	3080
rules: yield	3080
functions: yield	3080
type: yield	3080
principles: yielding	3080
function: conducting seismic tests	3081
type: seismic	3081
function: seismic survey	3081
type: seismic survey	3081
function: conduct seismic surveys	3081
function: conduct seismic survey	3081
boundaries: defines the edge of the stratosphere	3082
boundary: tropopause	3082
boundary: stratopause	3082
boundary: thermosphere	3082
boundary: edge of troposphere	3082
boundary: thermosphere edge	3082
boundary: stratosphere	3082
boundaries: defines the edge of the troposphere	3082
boundaries: defines the edge of the atmosphere	3082
boundary: edge of stratosphere	3082
infrastructure: runways	3083
infrastructure: taxiway	3083
infrastructure: taxiways	3083
features: taxiway	3083
layout: taxiway	3083
infrastructure: runway	3083
infrastructure: aircraft parking	3083
features: jetway	3083
type: flyover	3083
infrastructure: tarmac	3083
infrastructure: aircraft fueling	3083
infrastructure: airway	3083
infrastructure: airfield	3083
infrastructure: ground handling	3083
infrastructure: planes	3083
physical features: taxiway	3083
found in: animals	3084
origin: animal-based	3084
used by: animals	3084
components: animal	3084
material: animal	3084
source: animal	3084
origin: human	3084
receiver: animal	3084
origin: from animal	3084
origin: animal	3084
players involved: shipping lines	3085
types: shipping line	3085
features: shipping lines	3085
industry: shipping line	3085
owned by: shipping companies	3085
operators: shipping companies	3085
operators: maritime companies	3085
type: shipping line	3085
operator: shipping companies	3085
operator: shipping line	3085
companies: shipping lines	3085
operated by: shipping companies	3085
involved parties: shipping lines	3085
provider: maritime line	3085
operators: shipping lines	3085
operated by: shipowners	3085
industry: shipping lines	3085
players: shipping lines	3085
function: ship railcars	3085
definition: quality or characteristic	3086
definition: quality	3086
importance: preserves food quality	3086
meaning: quality	3086
requirements: completeness	3086
goals: quality	3086
properties: difference	3086
outcomes: quality	3086
goal: quality	3086
measures: quality	3086
type: quality	3086
influences: society	3087
influence: affects	3087
influence: local	3087
influence: determines	3087
influence: affects behavior	3087
influences: social pressures	3087
definition: causative agent	3087
influence: affects relationships	3087
function: affecting mood	3087
relation to external: influences external behavior	3087
influence: influences	3087
influence: affects self-esteem	3087
safety features: protective coating	3088
safety features: clear zones	3088
safety features: striping	3088
safety: well designed	3088
safety: operator protection	3088
function: safety feature	3088
features: safety features	3088
safety features: safety nets	3088
safety: safety features	3088
safety features: separate compartments	3088
safety feature: automatic defrost	3088
features: safety	3088
safety feature: safety net	3088
safety: advanced safety features	3088
safety features: separation barriers	3088
safety features: certainly	3088
design: safety-focused	3088
safety features: child-resistant	3088
safety feature: reflective paint	3088
safety features: hazardous material handling	3088
usage: ensures the safety of a train	3088
safety features: operator protection	3088
safety feature: child-resistant	3088
construction: built for safety	3088
associated with: safety	3088
construction: safety features	3088
safety: safety nets	3088
cuisine: specialized	3089
cuisine: fine dining	3089
features: gourmet meals	3089
cuisine: casual	3089
services: special dietary options	3089
menu: specialized cuisine	3089
features: gourmet dining	3089
cuisine: various	3089
cuisine: buffet	3089
cuisine: varied	3089
equipment: flight instruments	3090
device: aircraft instrument	3090
equipment: aviation instruments	3090
instrument: flight plans	3090
equipment: aircraft instruments	3090
equipment: instrument landing system	3090
purpose: tracking attendance	3091
purpose: track attendance	3091
usage: attendance tracking	3091
source: attendance sheet	3091
usage: tracking attendance	3091
related concept: attendance sheet	3091
use case: reporting	3092
responsibility: reporting	3092
tools used: reporting	3092
tools: reporting	3092
function: reporting	3092
steps: reporting	3092
usage: reporting	3092
used for: reporting	3092
method: reporting	3092
responsibilities: reporting	3092
operational aspects: reporting	3092
found at: dock	3093
location: at a dock	3093
location: on a dock	3093
location: on the dock	3093
location: on dock	3093
function: boarding dock	3093
location: on a pier	3093
location: dock	3093
location: in hull	3093
purpose: to dock	3093
location: on pier	3093
location: at dock	3093
usage: at docks	3093
location: docks	3093
responsibilities: delivering products	3094
responsibilities: managing supply chain	3094
functions: handling logistics	3094
roles: logistics	3094
responsibilities: logistics planning	3094
uses: planning logistics	3094
roles: supply chain	3094
role: handles logistics	3094
responsibility: delivering products	3094
operator: organization	3094
responsibilities: managing inventory	3094
function: managing logistics	3094
job: managing logistics	3094
responsibilities: manage logistics	3094
responsibility: logistics company	3094
responsibility: handling logistics	3094
organization: job title	3094
responsibilities: handles logistics	3094
responsibility: warehouse manager	3094
roles: logistical	3094
responsibilities: handling logistics	3094
function: coordinating logistics	3094
responsibilities: arranging logistics	3094
responsibilities: managing logistics	3094
responsibilities: coordinating logistics	3094
responsibilities: negotiating freight rates	3094
role: handling logistics	3094
responsibilities: arranging cargo transport	3094
responsibility: logistics provider	3094
purpose: settle	3095
action: settling	3095
purpose: settling	3095
located at: construction site	3096
typically found in: construction sites	3096
found in: construction sites	3096
commonly found in: construction site	3096
placed at: construction site	3096
commonly used in: construction industry	3096
popular among: construction workers	3096
used in: construction sites	3096
construction: assembled on site	3096
found in: construction site	3096
used in: construction site	3096
commonly found at: construction site	3096
use cases: construction site	3096
commonly used for: construction sites	3096
origin: construction sites	3096
commonly found in: construction sites	3096
usage: construction industry	3096
located at: construction sites	3096
types: static	3097
characteristics: inert	3097
characteristics: subject to waves	3097
characteristics: neutral	3097
characteristics: static	3097
characteristic: still	3097
characteristics: stationary	3097
type: dynamic	3097
characteristics: still	3097
types: dynamic	3097
design: displacement	3098
method: displacement	3098
methods: displacement	3098
data analysis: aircraft performance	3099
purpose: calibrating	3099
principle: measuring frequency	3099
features: calibration	3099
testing process: measuring	3099
methods: calibration	3099
determination method: satellite imaging	3099
purpose: calibration	3099
function: calibrating	3099
method of measurement: calibration	3099
function: testing load capacity	3099
method: calibration	3099
maintenance: calibration	3099
methods of measurement: calibration	3099
conversion: different from	3100
conversion: used in everyday life	3100
conversion: consistent	3100
conversion: necessary	3100
outcome: adaptation	3100
conversion: requires conversion	3100
conversion: between different types	3100
conversion: converts to	3100
conversion: often necessary	3100
conversion: requires conversion to	3100
outcomes: adaptation	3100
conversion: dependent on context	3100
conversion: can be converted	3100
methods: conversion	3100
conversion: possible	3100
conversion: can be converted to	3100
conversion: related to	3100
conversion: difficult and expensive	3100
outcomes: compliance	3101
steps: compliance	3101
methods: compliance	3101
used for: compliance	3101
involves: compliance	3101
outcome: compliance	3101
response: adjustment	3101
steps: approval	3101
locations: parks	3102
location: parks	3102
geographical context: park	3102
function: park	3102
location: park	3102
context: park	3102
function: medical transport	3103
purpose: medical transport	3103
used for: transporting patients	3103
use: medical transport	3103
uses: transporting patients	3103
function: medical transportation	3103
use: transporting patients	3103
function: transporting patients	3103
training: first aid	3104
used for: providing medical aid	3104
equipment: medic supplies	3104
used for: medical emergencies	3104
equipment: first aid kit	3104
features: first aid equipment	3104
purpose: medical aid	3104
safety feature: first aid kit	3104
application: used in medicine	3104
applications: medical diagnosis	3104
safety features: first aid kits	3104
equipment: first aid kits	3104
training: first aid training	3104
equipment: first aid supplies	3104
capacity: many seats	3105
number of seats: 4	3105
number of seats: 9	3105
number of seats: 6	3105
number of seats: 7	3105
number of seats: seven	3105
number of seats: 5	3105
capacity: few seats	3105
capacity: number of seats	3105
number of seats: five	3105
number of seats: nine	3105
number of seats: four	3105
number of seats: 8	3105
number of seats: eight	3105
number of seats: six	3105
characteristic: high-speed rotation	3106
movement: spinning	3106
physical property: spinning	3106
physical properties: spinning	3106
characteristics: spinning	3106
movement: rotating	3106
used for: general orientation	3107
used for: orientation	3107
function: aiding orientation	3107
importance: vital for orientation	3107
purpose: providing orientation	3107
function: assists in orientation	3107
purpose: assisting orientation	3107
purpose: enabling movement	3108
function: guides movement	3108
purpose: facilitating movement	3108
usage: facilitating movement	3108
functionality: allows movement	3108
construction: high-pressure	3109
pressure: high	3109
pressure: low	3109
properties: high boiling point	3109
operating conditions: high pressure	3109
features: high pressure	3109
design aspect: high-pressure	3109
pressure: high pressure	3109
key features: high pressure	3109
characteristic: high-pressure	3109
operating conditions: high pressures	3109
characteristic: high pressure	3109
operation: high-pressure	3109
design: high-pressure	3109
design considerations: high pressure	3109
operational complexity: high pressure	3109
pressure: low pressure	3109
characteristic: low pressure	3109
characteristics: high-pressure	3109
objects involved: attachment to a surface	3110
object: attachment	3110
attachment: separable	3110
type of attachment: temporary	3110
context: holding onto something	3110
type of attachment: permanent	3110
type of attachment: irreversible	3110
type of attachment: reversible	3110
process: paper application	3111
process: in-person	3111
process: online application	3111
process: paperwork submission	3111
process: in-person application	3111
process: online	3111
characteristics: common in many countries	3112
countries: varies by country	3112
countries: some with restrictions	3112
enforcer: country	3112
countries: many countries	3112
countries: adopted globally	3112
target: country	3112
countries: widespread globally	3112
variations: different countries	3112
origin: country	3112
types: national	3112
size: 20 feet long	3113
size: typically 50-100 feet long	3113
size: usually 20-50 meters long	3113
size: 30 feet long	3113
size: several hundred meters long	3113
size: 1 meter	3113
size: several thousand feet long	3113
size: hundreds of meters long	3113
size: can be hundreds of feet long	3113
size: 40 feet long	3113
length: very long	3114
length: measured in feet or meters	3114
length: standard	3114
length: local	3114
features: adjustable length	3114
length: indirect	3114
length: direct	3114
length: longest	3114
length: shortest	3114
length: hundreds	3114
length: stretching	3114
length: extra long	3114
length: medium	3114
length: dependent on location	3114
length: extensive	3114
length: short	3114
length: complex	3114
length: variable	3114
length: measured in feet	3114
size: length	3114
length: varying	3114
length: long	3114
length: measured in meters	3114
length: continuous	3114
conversion: convertible to length	3114
length: extended	3114
length: short distance	3114
length: fixed	3114
length: varies greatly	3114
length: typically long	3114
length: varies	3114
function: facilitating transportation	3115
purpose: facilitate transportation	3115
purpose: facilitating transportation	3115
often associated with: transportation system	3115
function: allow transportation	3115
associated with: transportation sector	3115
used for: managing transportation	3115
purpose: aiding transportation	3115
related to: transportation	3115
usage: supplying transportation	3115
function: facilitates transportation	3115
function: facilitate transportation	3115
features: on-ramp	3115
associated with: transportation policy	3115
purpose: providing transportation options	3115
process: iterative	3116
process: mechanical	3116
generation: automated	3116
cycle: iterative	3116
process: carefully	3116
operation: complex process	3116
process: step-by-step	3116
types: creative process	3116
generation: manual	3116
structure: iterative	3116
category: electrical device	3117
features: electrical systems	3117
features: electrical system	3117
types: electrical	3117
type: electrical	3117
mechanism: electrical system	3117
structure: electrical	3117
features: electrical outlets	3117
equipment: electrical panels	3117
features: power windows	3117
features: electric outlets	3117
features: electrical connections	3117
features: electrical or hydraulic power	3117
components: electrical system	3117
features: electrical	3117
amenities: power outlets	3117
components: electrical systems	3117
amenities: electrical outlets	3117
features: electrical connection	3117
steps: executing	3118
steps: sequential	3118
step: executing	3118
tasks: executing	3118
steps: execute	3118
features: executing	3118
execution: taking actions	3118
execution: making efforts	3118
task: controlling	3119
control: correction	3119
characteristics: controlling	3119
activity: controlling	3119
control: correcting deviations	3119
functions: controlling	3119
steps: controlling	3119
phases: controlling	3119
tasks: controlling	3119
controllers' roles: clearing	3119
step: controlling	3119
process: controlling	3119
steps: control	3119
definition: controlling	3119
controllers' tasks: issuing instructions	3119
team: driver	3120
team size: entire organization	3120
roles: team	3120
scope: team	3120
areas: team	3120
people: team	3120
participants: team members	3120
purpose: team members	3120
environment: team	3120
target audience: team	3120
common in: team	3120
target: team	3120
definition: team of people	3120
in context of: team	3120
aspect: team	3120
relation: team	3120
people involved: team	3120
responsibility: team	3120
purpose: team	3120
participants: team	3120
features: exact replica	3121
features: replica	3121
features: scaled-down	3121
features: exact replica of real car	3121
features: miniature	3121
features: has speed limit	3122
speed limit: low	3122
speed limit: variable	3122
rules and regulations: far	3122
speed limit: limited	3122
rules: speed limits	3122
data collected: braking distance	3122
regulations: speed limits	3122
speed limit: regulated	3122
vehicle capacity: no passing	3122
components: speed limits	3122
speed limit: varies	3122
elements: speed limits	3122
factors considered: speed limits	3122
regulation: no stopping	3122
features: high speed limits	3122
speed limit: high	3122
speed: speed limit	3122
enforcement: by a government	3123
enforcement: by an international organization	3123
enforcement: radar guns	3123
enforcement: enforcement mechanisms	3123
enforced by: authority	3123
enforced by: judge	3123
imposition: by international organization	3123
methods: rule-enforcement	3123
implementation: imposed by government	3123
enforcement: diplomatic	3123
method: enforcing restrictions	3123
imposition: by government	3123
enforced by: law enforcement	3123
enforced by: court	3123
enforcement: military	3123
enforcement: economic	3123
imposition by: government	3123
purpose: to enforce embargo	3123
methods: imposing sanctions	3123
methods: permitting	3123
steps: enforcing regulations	3123
enforcement: by a private entity	3123
methods: enforcing a no-fly zone	3123
enforcement: unilateral action	3123
imposition by: organization	3123
implementation: imposing sanctions	3123
implementation: confiscation	3123
height: 0-10 km	3124
height: 10-50 km	3124
height: above 50 km	3124
height: above 10 km	3124
height: 50-100 km	3124
height: above 20 km	3124
height: 100-200 km	3124
height range: up to 12 km	3124
height range: above 50 km	3124
safety features: lighting	3125
safety: emergency lighting	3125
safety feature: lighting	3125
safety: lighting	3125
safety features: emergency lighting	3125
features: emergency lights	3125
features: emergency lighting	3125
safety features: bright lights	3125
safety features: emergency lights	3125
safety feature: emergency lighting	3125
safety features: lights	3125
features: steerable	3126
features: robust winch	3126
performance: good towing capacity	3126
features: higher axle loads	3126
advantages: higher towing capacity	3126
performance: towing capacity	3126
characteristics: high towing capacity	3126
features: towing capacity	3126
features: good towing capacity	3126
features: high towing capacity	3126
definition: property that describes an entity	3127
properties: evolvable	3127
properties: default value	3127
properties: no duplicates	3127
definition: property that describes a relationship between two entities	3127
properties: writable	3127
definition: property that describes relationship between entities	3127
definition: property that describes relationship	3127
object: property	3127
definition: property that depends on another property	3127
properties: union	3127
definition: property that describes a relationship	3127
definition: property that describes a relationship between entities	3127
type: property	3127
definition: property that describes another property	3127
property: independent	3127
properties: unindexed	3127
property: dependent	3127
type: intangible	3127
property: unordered	3127
property: unindexed	3127
properties: has a value	3127
function: statistical purposes	3128
measurement: subjective	3128
method: weighing	3128
methods: using scales	3128
measurement: finite	3128
evaluation: accident statistics	3128
purpose: measurement	3128
measurement: qualitative	3128
measurement: through tests	3128
use: for comparison	3128
measurement: by observation	3128
measurement: by experimentation	3128
measurement: self-reported	3128
measurement: observation	3128
measurement: self-report	3128
measurement method: satellite imaging	3128
measurement: quantifiable	3128
measuring: estimated using statistical models	3128
category: measurement	3128
measurement: by self-reflection	3128
measurement: quantitative	3128
category: scientific measurement	3128
measurement: indirectly	3128
measurement: directly	3128
relationship with other measures: related to area	3128
measurement: tolerance	3128
measurement: categorical	3128
importance: affects self-esteem	3129
relevance: fitness	3129
importance: crucial for relationships	3129
importance: determines behavior	3129
importance: affects behavior	3129
importance: used to make decisions	3129
importance: neutral	3129
importance: determines success	3129
importance: shapes behavior	3129
importance: influences outcome	3129
factors affecting: competition	3129
importance: influences relationships	3129
importance: social	3129
measured in: everyday life	3129
importance: self-improvement	3129
type: relative	3130
factors influencing: public opinion	3130
relation: dependent on external factors	3130
relation: independent of external factors	3130
relation to external: influenced by external factors	3130
measurable: statistical	3130
measurable: quantifiable	3130
example: credit score is a relational attribute of a customer	3130
characteristics: indexed	3130
types: graded potential	3130
relation to external attributes: correlated	3130
characteristics: takes on a specific value	3130
relation to external: independent of external attribute	3130
factors influencing: ability	3130
characteristics: fair	3130
relation: correlated	3130
characteristics: consistent	3130
relation to external attributes: independent	3130
relation to external attributes: contradictory	3130
measured by: balance	3131
device: balance	3131
body parts involved: balance	3131
method: balance	3131
involves: balance	3131
methods: balancing	3131
characteristics: balance	3131
influenced by: balance	3131
function: balance	3131
services: driver's license issuance	3132
driver needs: special license	3132
services: vehicle registration	3132
contains information on: registration status	3132
requirements: license	3132
driver needs: commercial driver's license	3132
driver requirements: commercial driver's license	3132
related to: driver's license	3132
licensing: commercial driver's license	3132
requirements: special license	3132
consequences: driver's license points	3132
regulations: driver licenses	3132
required for: registering a vehicle	3132
consequences: points on license	3132
required documents: driver's license	3132
requirements: commercial driver's license	3132
services: driver's license	3132
services provided: vehicle registration	3132
driver requirements: cdl license	3132
consequence: points on license	3132
documents required: driver's license	3132
qualifications: customs clearance	3132
regulation: driver licenses	3132
responsibilities: vehicle registration	3132
documents involved: license	3132
documents: license	3132
requirements: driver's license	3132
regulations: driver's license requirements	3132
services provided: driver's license	3132
regulation: driver's license	3132
driver characteristics: license	3132
services provided: driving licenses	3132
feeling: anticipatory	3133
state: relieved	3133
anticipation: relief	3133
reaction: relief	3133
feeling: relief	3133
result: relief	3133
state: happy	3133
feelings: relieved	3133
example: happiness	3133
feeling: relieved	3133
associated emotions: relief	3133
emotions: relieved	3133
feeling: excited	3134
anticipation: excited about	3134
associated with: emotions	3134
feelings: excited	3134
driver's reaction: anxiety	3134
state: anxious	3134
emotions: nervous	3134
emotions: excited	3134
driver's reaction: anger	3134
feelings: anxious	3134
feeling: anxious	3134
history: played crucial role in global trade	3135
historical significance: allowed trade between nations	3135
historical significance: affected global trade	3135
history: played key role in global trade	3135
historical significance: historic role in global trade	3135
historic significance: played role in global events	3135
historical significance: role in global trade	3135
historical significance: plays role in global trade	3135
history: played significant role in global trade and migration	3135
historical significance: facilitated global trade	3135
location: international trade	3135
history: played important role in global trade	3135
historical context: played significant role in global trade	3135
history: established for trade	3135
importance: busy with cargo ships	3135
importance: used for trade and commerce	3135
history: important for trade	3135
crew composition: police officers	3136
staff: law enforcement officers	3136
enforcement: police officers	3136
employees: law enforcement	3136
located at: police station	3136
employment: officers	3136
staff: law enforcement officials	3136
operator: police officers	3136
staff: enforcement officers	3136
staff: police officers	3136
crew: police officers	3136
training: police officer	3136
crew: law enforcement officers	3136
actors: police	3136
staffed by: police officers	3136
roles: police officers	3136
law enforcement: police officer	3136
employees: law enforcement officers	3136
employees: enforcement officers	3136
weather condition: exposed to rain	3137
weather conditions: exposed to rain	3137
weather conditions: exposed to sun	3137
environment: exposed to weather	3137
weather conditions: exposed to wind	3137
weather condition: exposed to sun	3137
weather condition: exposed to wind	3137
properties: requires sunlight	3137
physical properties: exposed to weather	3137
distinguishing features: experiences seasons	3137
characteristics: exposed to weather	3137
features: strong propulsion	3138
propulsion: high-speed	3138
propulsion: powered by engine	3138
propulsion: using propellers	3138
propulsion: powerful engines	3138
propulsion: using diesel fuel	3138
propulsion: powered	3138
propulsion: no propeller	3138
propulsion: engine-driven	3138
propulsion: engine-powered	3138
propulsion system: high speed	3138
propulsion: engine powered	3138
propulsion: powered by electric	3138
mode of operation: powered by wind	3138
propulsion: non-motorized	3138
propulsion: powered by gas	3138
propulsion: engines	3138
propulsion: engine	3138
propulsion: rugged	3138
features: has propulsion system	3138
features: has engines for propulsion	3138
propulsion: self-propelled	3138
propulsion: powered by engines	3138
propulsion: using propeller	3138
propulsion: non-powered	3138
propulsion: high speed	3138
propulsion: single engine	3138
propulsion: no engine	3138
propulsion: no fuel	3138
